user_id,username,email,fecha_registro,pais,ciudad,nivel_verificacion,fecha_ultima_verificacion,estado_cuenta
273,ruizcatalina95_273,jazminmaidana@example.org,2024-06-26,Chile,Concepción,basico,,activa
274,olivia7431_274,julieta90@example.com,2024-11-27,México,Puebla,intermedio,2024-12-21,activa
275,helena0126_275,zsanchez@example.net,2024-10-15,Argentina,Mendoza,basico,,activa
276,helena4513_276,delfinafernandez@example.org,2023-09-16,Argentina,Tucumán,completo,2023-10-04,activa
277,mcardozo85_277,ciro87@example.net,2024-04-20,Chile,Viña del Mar,basico,,activa
278,paulinaperalta94_278,pereyrabruno@example.com,2024-11-16,México,Tijuana,basico,,activa
279,avilasantino92_279,francofernandez@example.com,2024-07-28,Argentina,Buenos Aires,intermedio,2024-07-31,activa
280,ngomez69_280,ggomez@example.com,2024-12-07,Argentina,Mendoza,completo,2024-12-12,activa
281,acostaagustina43_281,jortiz@example.com,2024-03-08,Colombia,Medellín,completo,2024-03-10,activa
282,lisandro6437_282,villalbaclara@example.org,2024-09-28,México,Puebla,intermedio,2024-10-09,activa
283,eromero51_283,maidanabautista@example.com,2024-08-30,Argentina,Mendoza,basico,,activa
284,garciajoaquin58_284,bautista-benjaminbravo@example.net,2024-12-17,Argentina,Rosario,basico,,activa
285,ytorres63_285,yaguero@example.com,2024-07-23,Colombia,Cali,basico,,activa
286,castilloantonella20_286,jeremiassosa@example.org,2024-08-03,Colombia,Cali,basico,,activa
287,upereyra79_287,miguel-angelnavarro@example.com,2024-06-21,Argentina,Mendoza,completo,2024-06-22,activa
288,iperalta38_288,orojas@example.org,2024-02-09,Colombia,Bogotá,completo,2024-02-21,activa
289,rsosa93_289,maria-luzmunoz@example.org,2024-04-24,México,Ciudad de México,intermedio,2024-05-19,activa
290,correaciro13_290,martinezbautista@example.net,2024-12-26,Argentina,Buenos Aires,completo,2025-01-20,activa
291,acostafelicitas35_291,martinezmartina@example.com,2024-05-01,Colombia,Medellín,basico,,activa
292,juan-pablonavarro29_292,fernandezpriscila@example.org,2024-08-26,Argentina,Buenos Aires,completo,2024-09-15,activa
293,dante5326_293,thiago-lionel83@example.com,2023-07-05,Argentina,Córdoba,basico,,activa
294,victoria8995_294,luciaflores@example.com,2024-08-14,México,Puebla,basico,,activa
295,valdeznahiara-jazmin82_295,ucaceres@example.net,2024-08-13,México,Ciudad de México,basico,,activa
296,tramirez69_296,ilopez@example.com,2023-09-05,Chile,Valparaíso,basico,,activa
297,juan-franciscogarcia57_297,lucianaavila@example.net,2024-12-19,Argentina,Rosario,completo,2025-01-13,activa
298,jmartin87_298,francescaperez@example.com,2024-07-27,Argentina,Córdoba,intermedio,2024-08-16,activa
299,ayalathiago-leonel30_299,rojasmilena@example.org,2023-12-28,Argentina,Buenos Aires,intermedio,2024-01-22,activa
300,thiago9984_300,hernandezsantiago@example.net,2024-12-06,Chile,Concepción,completo,2024-12-10,activa
301,jazminaguero49_301,julieta03@example.org,2024-10-22,México,Ciudad de México,basico,,activa
302,cardozozoe58_302,julianaquiroga@example.com,2024-09-16,Argentina,Tucumán,intermedio,2024-10-08,activa
303,nicolasramos35_303,pmedina@example.com,2024-09-14,Argentina,Mendoza,completo,2024-10-07,activa
304,thiago-benjamin8798_304,ugomez@example.com,2024-11-17,Argentina,Buenos Aires,intermedio,2024-12-06,activa
305,uma-5599_305,ogonzalez@example.net,2024-11-04,Argentina,Córdoba,intermedio,2024-11-08,activa
306,benjamincastro97_306,mgarcia@example.com,2023-08-02,Chile,Concepción,basico,,activa
307,oliviamiranda25_307,rmolina@example.com,2024-11-04,Argentina,Tucumán,intermedio,2024-11-30,activa
308,paulina7715_308,ylopez@example.com,2024-11-14,Chile,Antofagasta,basico,,activa
309,valentinomolina78_309,santino-gabrielrojas@example.net,2024-10-10,Argentina,Rosario,basico,,activa
310,pereyragiuliana94_310,leivavalentina@example.org,2024-11-25,Colombia,Barranquilla,basico,,suspendida
311,ofernandez74_311,bautistafernandez@example.org,2024-01-31,Colombia,Cali,intermedio,2024-02-03,activa
312,ntorres63_312,bdominguez@example.org,2024-12-26,México,Monterrey,intermedio,2024-12-27,activa
313,hgonzalez65_313,mateo-benjamin40@example.net,2024-09-04,Chile,Viña del Mar,intermedio,2024-09-08,activa
314,lcordoba91_314,ayalabruno@example.org,2024-09-21,Argentina,Rosario,basico,,activa
315,ana-paulaperez29_315,thiago-benjamin61@example.com,2024-07-28,Argentina,Mendoza,basico,,activa
316,pmedina76_316,julietarivero@example.org,2024-09-13,Argentina,Mendoza,intermedio,2024-09-19,activa
317,gomezolivia88_317,arodriguez@example.net,2024-09-05,Argentina,Rosario,basico,,activa
318,catalinafarias71_318,tiziano18@example.org,2024-01-12,México,Tijuana,basico,,activa
319,delfinaaguero65_319,eperez@example.net,2024-12-12,México,Puebla,basico,,activa
320,tiziano-valentin9051_320,alexandersanchez@example.org,2024-08-29,Argentina,Tucumán,completo,2024-09-07,activa
321,gonzalovera21_321,tsoria@example.org,2024-12-30,México,Guadalajara,intermedio,2025-01-26,activa
322,tizianoroldan67_322,olivia21@example.net,2024-10-15,Argentina,Rosario,intermedio,2024-11-13,activa
323,isabella6369_323,romeromilo@example.net,2024-12-06,Argentina,Córdoba,basico,,activa
324,umartin95_324,godoymartin@example.com,2024-11-21,Argentina,Tucumán,intermedio,2024-12-11,activa
325,jmartinez53_325,rbenitez@example.net,2024-05-25,Argentina,Mendoza,basico,,activa
326,nrodriguez51_326,lourdes11@example.com,2024-08-13,Argentina,Buenos Aires,completo,2024-08-29,activa
327,oliviavargas37_327,thiago-nicolassanchez@example.org,2024-03-15,México,Guadalajara,completo,2024-03-31,activa
328,gonzalezjulieta43_328,paulina12@example.org,2023-11-22,Argentina,Rosario,completo,2023-12-18,activa
329,lorenzocastro86_329,fgomez@example.com,2024-06-29,Argentina,Rosario,completo,2024-07-08,activa
330,lunamartin11_330,agonzalez@example.com,2024-12-20,Argentina,Rosario,intermedio,2025-01-07,activa
331,munozlucas34_331,francolopez@example.com,2024-11-17,Argentina,Tucumán,basico,,activa
332,valentinosanchez40_332,kfernandez@example.com,2024-03-26,Chile,Santiago,basico,,activa
333,ciro7172_333,valentina37@example.net,2024-05-17,México,Puebla,basico,,activa
334,malenafernandez40_334,duarteignacio@example.net,2024-06-25,Argentina,Tucumán,completo,2024-07-20,suspendida
335,vcordoba72_335,promero@example.net,2024-12-26,Argentina,Mendoza,intermedio,2025-01-16,activa
336,julietajuarez12_336,jazminlopez@example.com,2024-05-12,Argentina,Mendoza,basico,,activa
337,juana7947_337,juan-cruzgarcia@example.com,2024-10-09,México,Ciudad de México,basico,,activa
338,juan-ignacio9361_338,thiago-ezequielmolina@example.net,2024-07-29,Chile,Valparaíso,basico,,activa
339,nleiva94_339,sfigueroa@example.org,2023-12-25,Argentina,Córdoba,intermedio,2024-01-04,activa
340,icarrizo57_340,emma26@example.com,2024-07-23,Chile,Antofagasta,basico,,activa
341,acostamatias80_341,srojas@example.com,2024-07-05,Chile,Viña del Mar,basico,,activa
342,ariasbenicio54_342,gomezvalentina@example.net,2023-10-27,México,Tijuana,basico,,activa
343,mateo9080_343,vmartin@example.com,2024-11-26,Argentina,Mendoza,basico,,suspendida
344,gonzalezvalentina55_344,tomasruiz@example.net,2023-12-29,Colombia,Cali,basico,,activa
345,lautarogonzalez49_345,garciamateo-valentin@example.org,2024-07-23,Argentina,Mendoza,intermedio,2024-08-01,activa
346,riverosebastian39_346,josefina73@example.net,2024-11-08,Argentina,Rosario,basico,,suspendida
347,gsosa34_347,cmunoz@example.com,2024-12-06,México,Ciudad de México,basico,,activa
348,garciaalma-valentina25_348,gonzalezalma@example.org,2024-12-18,Chile,Concepción,basico,,activa
349,alexandervillalba98_349,nicolasromero@example.com,2024-02-18,Argentina,Tucumán,intermedio,2024-03-14,activa
350,zmartinez34_350,santiagodominguez@example.com,2024-05-25,Argentina,Córdoba,basico,,activa
351,poncelautaro-nicolas71_351,yluna@example.org,2024-05-06,Argentina,Córdoba,basico,,activa
352,sofiacardozo85_352,silvajuan@example.net,2024-03-12,México,Monterrey,basico,,activa
353,guadalupediaz46_353,perezmorena-jazmin@example.net,2024-12-10,Argentina,Tucumán,completo,2024-12-30,activa
354,matias9634_354,sosajuan-gabriel@example.net,2023-08-23,Argentina,Buenos Aires,basico,,activa
355,zoe-valentinavega39_355,bastian91@example.net,2023-08-31,Argentina,Rosario,basico,,activa
356,josefinamartinez48_356,lopezjuliana@example.net,2024-12-03,Argentina,Rosario,intermedio,2024-12-09,activa
357,iramirez78_357,fflores@example.net,2023-07-05,Chile,Santiago,completo,2023-07-28,activa
358,lautaro-benjaminaguirre15_358,santiagomansilla@example.net,2024-08-23,México,Guadalajara,completo,2024-09-01,activa
359,guzmanoriana47_359,yfernandez@example.net,2024-12-26,Argentina,Buenos Aires,intermedio,2025-01-13,activa
360,framirez72_360,cvega@example.com,2024-06-13,Argentina,Córdoba,intermedio,2024-07-04,activa
361,catalinagonzalez11_361,juanaperez@example.net,2024-09-17,Chile,Santiago,basico,,activa
362,mateo7946_362,hmolina@example.net,2024-02-08,Colombia,Cartagena,basico,,activa
363,perezjuan-pablo66_363,juan-pablo07@example.net,2024-07-11,Chile,Viña del Mar,intermedio,2024-07-27,activa
364,juan-sebastiangomez16_364,juanafranco@example.com,2023-09-07,Colombia,Cali,intermedio,2023-09-13,activa
365,lautaro1771_365,ramosemma@example.net,2024-06-21,México,Monterrey,intermedio,2024-07-19,activa
366,candela9618_366,moracaceres@example.org,2024-06-21,Argentina,Buenos Aires,intermedio,2024-07-18,activa
367,ortizjulia72_367,juan-cruzvega@example.com,2024-09-28,Chile,Viña del Mar,basico,,suspendida
368,oriana8190_368,luisinacaceres@example.org,2024-05-04,Colombia,Bogotá,intermedio,2024-05-23,activa
369,mateo-ezequiel2229_369,felipesanchez@example.org,2024-06-16,Colombia,Bogotá,basico,,activa
370,kaguirre82_370,lucia67@example.org,2024-09-20,Colombia,Medellín,intermedio,2024-10-16,activa
371,ruizlautaro-ezequiel20_371,facundo75@example.net,2024-12-30,Colombia,Cali,basico,,activa
372,aguerothiago-leonel25_372,ojedamalena@example.net,2024-05-31,Argentina,Córdoba,basico,,activa
373,juan-francisco8663_373,leonpaz@example.com,2024-10-08,Argentina,Tucumán,basico,,activa
374,juan-cruz4586_374,tizianosuarez@example.com,2024-06-16,Argentina,Tucumán,basico,,activa
375,gonzalezlucia38_375,kgonzalez@example.com,2024-01-08,México,Tijuana,basico,,activa
376,bgonzalez58_376,jeronimobustos@example.net,2024-10-17,Argentina,Tucumán,basico,,activa
377,mateo4166_377,valentina52@example.org,2024-08-16,Argentina,Mendoza,basico,,activa
378,umorales85_378,pedrogomez@example.org,2024-05-18,México,Monterrey,intermedio,2024-06-15,activa
379,diazbautista49_379,maximoacosta@example.org,2024-12-30,Chile,Viña del Mar,basico,,activa
380,augusto6217_380,yrodriguez@example.org,2023-09-17,México,Tijuana,completo,2023-10-07,activa
381,gomezguadalupe22_381,valentino22@example.org,2024-12-12,Argentina,Tucumán,completo,2025-01-05,activa
382,cabreramateo90_382,joaquin26@example.net,2024-10-26,Argentina,Córdoba,basico,,activa
383,fmendez94_383,fernandezjuan-ignacio@example.net,2024-07-15,Colombia,Medellín,intermedio,2024-07-24,activa
384,bsosa30_384,sol34@example.net,2024-12-08,México,Ciudad de México,basico,,activa
385,martinezjuan-martin80_385,fausto04@example.org,2024-08-19,Argentina,Córdoba,intermedio,2024-08-25,activa
386,lautaro-ezequielgarcia30_386,vargasgeronimo@example.org,2024-11-08,México,Ciudad de México,basico,,activa
387,palvarez62_387,egodoy@example.net,2024-08-10,Chile,Santiago,basico,,activa
388,velazquezlucas-benjamin86_388,francescamansilla@example.com,2024-07-19,Argentina,Mendoza,intermedio,2024-08-11,suspendida
389,manuel2714_389,gonzalezbautista@example.com,2024-11-19,Colombia,Barranquilla,completo,2024-11-29,activa
390,martinarodriguez46_390,ogimenez@example.net,2023-11-13,México,Guadalajara,basico,,activa
391,zflores99_391,godoymateo-benjamin@example.org,2024-11-04,Argentina,Rosario,basico,,activa
392,catalina1819_392,martinfernandez@example.com,2024-12-13,Colombia,Barranquilla,basico,,activa
393,wnunez43_393,sanchezsimon@example.org,2024-11-28,México,Guadalajara,basico,,activa
394,martinezcarmela35_394,acostatomas@example.com,2024-12-13,México,Tijuana,completo,2025-01-04,activa
395,juan-ignaciovega79_395,lopezbenjamin-alejandro@example.net,2024-08-11,Argentina,Mendoza,intermedio,2024-08-15,activa
396,mateo2492_396,vazquezmartina@example.com,2024-08-30,Argentina,Córdoba,basico,,activa
397,bruno4944_397,aguirrebianca@example.org,2024-09-29,Chile,Valparaíso,basico,,activa
398,kmendez17_398,mateo19@example.net,2023-07-05,Argentina,Córdoba,intermedio,2023-07-08,activa
399,martinezbianca49_399,mendezbenjamin@example.org,2024-07-29,Argentina,Córdoba,basico,,activa
400,jtorres82_400,isabelmendez@example.net,2023-11-23,Argentina,Tucumán,basico,,activa
401,pmartinez66_401,uavila@example.com,2024-10-14,Argentina,Rosario,basico,,activa
402,ortizjuan-ignacio98_402,lopezluciana@example.org,2024-03-16,Argentina,Buenos Aires,intermedio,2024-03-31,activa
403,drodriguez61_403,thiago-nahuel45@example.org,2024-06-25,Argentina,Rosario,intermedio,2024-07-18,activa
404,mgonzalez74_404,lucas49@example.org,2024-06-15,Argentina,Rosario,basico,,activa
405,ftorres66_405,maria-pazmolina@example.org,2024-05-09,Chile,Antofagasta,intermedio,2024-05-25,activa
406,benjaminramirez86_406,juan-pablogodoy@example.net,2023-07-05,Argentina,Buenos Aires,basico,,activa
407,duartebenjamin65_407,ufarias@example.com,2024-08-15,Argentina,Buenos Aires,intermedio,2024-09-13,activa
408,diazlautaro-nahuel87_408,daguirre@example.org,2024-10-16,Argentina,Rosario,basico,,activa
409,catalina3821_409,xquiroga@example.com,2024-11-13,México,Monterrey,intermedio,2024-11-14,activa
410,nunezjuan-bautista96_410,krodriguez@example.org,2023-09-17,Argentina,Córdoba,basico,,cerrada
411,idominguez12_411,juanaroldan@example.com,2024-07-09,Argentina,Tucumán,completo,2024-07-28,activa
412,juan-cruz4315_412,leivavalentino@example.net,2024-02-21,Argentina,Rosario,intermedio,2024-03-11,activa
413,fernandezmateo76_413,hsanchez@example.net,2024-10-27,México,Guadalajara,intermedio,2024-11-12,activa
414,ciro-benjamin3745_414,malena11@example.org,2023-08-22,Argentina,Mendoza,basico,,activa
415,ezequiel9084_415,miguel-angelromero@example.org,2024-09-16,Argentina,Córdoba,basico,,activa
416,leonruiz72_416,peraltathiago-benjamin@example.org,2024-08-30,México,Puebla,intermedio,2024-09-20,activa
417,moyanoian54_417,catalinagomez@example.org,2023-09-08,Chile,Santiago,completo,2023-09-24,activa
418,gonzalezludmila51_418,valentinopaz@example.com,2023-12-19,Argentina,Mendoza,completo,2023-12-30,activa
419,nunezvalentina30_419,gonzalezbautista@example.net,2024-10-27,Colombia,Bogotá,completo,2024-11-24,activa
420,fcorrea62_420,juan-ignacio70@example.org,2024-06-01,Argentina,Rosario,basico,,activa
421,zpaz94_421,rgonzalez@example.com,2024-02-24,Argentina,Mendoza,completo,2024-03-05,activa
422,beniciobustos80_422,victoria20@example.net,2024-09-02,Argentina,Mendoza,completo,2024-09-29,activa
423,laraaguirre21_423,rrodriguez@example.com,2024-08-28,México,Ciudad de México,intermedio,2024-09-12,activa
424,ciromoreno42_424,agustinfigueroa@example.org,2024-12-19,Argentina,Rosario,basico,,activa
425,wvargas24_425,fmolina@example.com,2024-08-10,Argentina,Rosario,basico,,suspendida
426,francesca2075_426,matias04@example.org,2024-08-27,Chile,Viña del Mar,basico,,activa
427,xpereyra94_427,martingomez@example.net,2024-11-18,Argentina,Buenos Aires,basico,,activa
428,thiago-benjaminmaldonado62_428,coronelabigail@example.net,2024-12-20,México,Tijuana,intermedio,2025-01-04,activa
429,lsosa34_429,emmasanchez@example.net,2023-07-05,México,Ciudad de México,basico,,activa
430,uma-0589_430,lucaslopez@example.com,2024-11-12,Argentina,Tucumán,intermedio,2024-11-24,suspendida
431,joaquin0190_431,martinezdelfina@example.net,2024-12-12,Argentina,Mendoza,basico,,activa
432,ngonzalez16_432,micaelaromero@example.org,2023-07-05,México,Puebla,basico,,activa
433,isabella2980_433,octaviofarias@example.com,2024-07-08,Colombia,Medellín,intermedio,2024-07-17,activa
434,torresthiago-joaquin46_434,vnunez@example.com,2023-12-06,Argentina,Córdoba,basico,,activa
435,valentino2699_435,lferreyra@example.net,2024-09-26,Argentina,Mendoza,basico,,activa
436,delfina9213_436,ssanchez@example.com,2024-12-30,Colombia,Barranquilla,intermedio,2025-01-03,activa
437,joaquingonzalez40_437,xroldan@example.net,2024-11-07,Argentina,Tucumán,basico,,activa
438,lopezjuan-cruz49_438,lucagomez@example.com,2024-11-18,México,Guadalajara,basico,,activa
439,ignaciorodriguez11_439,lautaro-nahuel21@example.net,2024-03-15,Argentina,Tucumán,basico,,suspendida
440,tomas4362_440,julianasosa@example.org,2024-08-11,Chile,Antofagasta,basico,,activa
441,gonzalezsimon24_441,amartin@example.com,2024-09-02,Argentina,Buenos Aires,completo,2024-09-10,activa
442,ysosa25_442,riverofrancesco@example.net,2024-09-06,Argentina,Mendoza,basico,,activa
443,mateorodriguez73_443,garciajuan-cruz@example.org,2024-03-30,Argentina,Córdoba,basico,,activa
444,romerotomas-benjamin44_444,mia97@example.net,2024-10-24,Colombia,Cali,completo,2024-11-10,activa
445,benitezjeremias71_445,gfernandez@example.com,2024-02-05,México,Puebla,basico,,activa
446,martinramirez68_446,antonella43@example.org,2024-07-02,Argentina,Mendoza,completo,2024-07-10,activa
447,ruiznicolas59_447,xfernandez@example.org,2024-07-13,México,Tijuana,completo,2024-07-18,activa
448,qrodriguez86_448,bdiaz@example.org,2024-05-05,Argentina,Córdoba,intermedio,2024-06-04,activa
449,lucabravo27_449,tfarias@example.com,2024-12-16,Argentina,Tucumán,intermedio,2025-01-09,activa
450,qaguirre45_450,catalina86@example.org,2024-12-29,México,Ciudad de México,basico,,activa
451,antonio5274_451,cgonzalez@example.com,2024-10-29,Chile,Viña del Mar,intermedio,2024-11-09,activa
452,francisco4910_452,fernandezgenaro@example.org,2024-11-25,Argentina,Rosario,intermedio,2024-12-22,activa
453,carrizomicaela48_453,lvaldez@example.org,2024-04-15,Argentina,Rosario,basico,,activa
454,mansillasara84_454,rmartin@example.com,2023-07-05,Argentina,Tucumán,basico,,activa
455,agustinrodriguez29_455,gimenezsantino-nicolas@example.net,2024-10-06,Argentina,Mendoza,intermedio,2024-11-03,activa
456,juan-ignacionavarro78_456,santino-agustinlopez@example.org,2024-04-07,Argentina,Mendoza,basico,,activa
457,juan-ignacioflores52_457,odiaz@example.org,2023-07-05,México,Puebla,intermedio,2023-07-17,activa
